InventoryID,Item,Store,Brand,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,PayAmount
ITEM_0017_9,ITEM_0017,9,4,9,VENDOR_009,9726,2024-11-23,2024-11-26,2024-11-24,2024-12-08,83.0,19,1575.0
ITEM_0020_3,ITEM_0020,3,7,7,VENDOR_007,4785,2024-11-20,2024-11-21,2024-11-21,2024-11-30,82.0,26,2126.0
ITEM_0020_9,ITEM_0020,9,7,10,VENDOR_010,6406,2024-11-23,2024-11-26,2024-11-24,2024-12-12,82.0,53,4333.0
ITEM_0023_3,ITEM_0023,3,1,2,VENDOR_002,6585,2024-11-19,2024-11-23,2024-11-23,2024-11-29,12.0,26,311.0
ITEM_0024_1,ITEM_0024,1,3,10,VENDOR_010,1842,2024-11-19,2024-11-24,2024-11-21,2024-12-08,48.0,78,3718.0
ITEM_0024_7,ITEM_0024,7,3,5,VENDOR_005,9838,2024-11-19,2024-11-22,2024-11-22,2024-11-29,48.0,39,1859.0
ITEM_0025_6,ITEM_0025,6,1,1,VENDOR_001,3441,2024-11-27,2024-12-02,2024-11-28,2024-12-13,41.0,35,1430.0
ITEM_0026_3,ITEM_0026,3,6,6,VENDOR_006,9712,2024-11-19,2024-11-23,2024-11-20,2024-12-08,19.0,74,1427.0
ITEM_0028_6,ITEM_0028,6,3,5,VENDOR_005,4707,2024-11-25,2024-11-28,2024-11-29,2024-12-08,11.0,42,483.0
ITEM_0029_3,ITEM_0029,3,7,1,VENDOR_001,4922,2024-11-19,2024-11-20,2024-11-21,2024-12-07,65.0,27,1760.0
ITEM_0030_3,ITEM_0030,3,9,7,VENDOR_007,4851,2024-11-19,2024-11-20,2024-11-20,2024-12-03,37.0,24,891.0
ITEM_0030_4,ITEM_0030,4,9,2,VENDOR_002,4383,2024-11-21,2024-11-22,2024-11-23,2024-12-04,37.0,24,891.0
ITEM_0037_10,ITEM_0037,10,1,4,VENDOR_004,3476,2024-11-19,2024-11-25,2024-11-21,2024-12-07,35.0,37,1284.0
ITEM_0040_7,ITEM_0040,7,10,5,VENDOR_005,2457,2024-11-19,2024-11-22,2024-11-22,2024-12-05,62.0,36,2242.0
ITEM_0041_10,ITEM_0041,10,9,7,VENDOR_007,5323,2024-11-19,2024-11-22,2024-11-21,2024-11-30,54.0,26,1416.0
ITEM_0043_9,ITEM_0043,9,9,9,VENDOR_009,1988,2024-11-24,2024-11-27,2024-11-25,2024-12-07,21.0,57,1206.0
ITEM_0043_10,ITEM_0043,10,9,2,VENDOR_002,2450,2024-11-19,2024-11-25,2024-11-22,2024-12-08,21.0,86,1819.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,2877,2024-11-20,2024-11-22,2024-11-21,2024-12-02,20.0,19,377.0
ITEM_0046_10,ITEM_0046,10,7,7,VENDOR_007,8936,2024-11-25,2024-11-28,2024-11-29,2024-12-09,43.0,35,1502.0
ITEM_0050_1,ITEM_0050,1,3,10,VENDOR_010,4944,2024-11-19,2024-11-23,2024-11-21,2024-12-08,48.0,87,4199.0
ITEM_0050_4,ITEM_0050,4,3,4,VENDOR_004,3974,2024-11-23,2024-11-27,2024-11-26,2024-12-12,48.0,58,2799.0
ITEM_0050_7,ITEM_0050,7,3,5,VENDOR_005,8997,2024-11-21,2024-11-23,2024-11-22,2024-12-04,48.0,43,2075.0
ITEM_0001_1,ITEM_0001,1,1,6,VENDOR_006,9171,2024-11-20,2024-11-22,2024-11-23,2024-12-04,34.0,18,620.0
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,5876,2024-11-20,2024-11-22,2024-11-22,2024-12-07,89.0,19,1698.0
ITEM_0003_8,ITEM_0003,8,6,8,VENDOR_008,8870,2024-11-20,2024-11-28,2024-11-24,2024-12-08,84.0,39,3275.0
ITEM_0014_10,ITEM_0014,10,6,7,VENDOR_007,2197,2024-11-25,2024-11-28,2024-11-28,2024-12-08,25.0,18,452.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,9379,2024-11-22,2024-11-23,2024-11-26,2024-12-06,35.0,21,736.0
ITEM_0018_4,ITEM_0018,4,6,3,VENDOR_003,5585,2024-11-21,2024-11-23,2024-11-23,2024-12-10,29.0,10,295.0
ITEM_0021_4,ITEM_0021,4,2,9,VENDOR_009,2052,2024-11-20,2024-11-21,2024-11-21,2024-12-09,85.0,23,1951.0
ITEM_0025_3,ITEM_0025,3,1,6,VENDOR_006,7068,2024-11-20,2024-11-26,2024-11-24,2024-12-07,41.0,35,1430.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,9189,2024-11-21,2024-11-22,2024-11-23,2024-12-01,19.0,29,559.0
ITEM_0028_10,ITEM_0028,10,3,4,VENDOR_004,6542,2024-11-29,2024-12-05,2024-12-02,2024-12-17,11.0,59,678.0
ITEM_0029_6,ITEM_0029,6,7,1,VENDOR_001,3504,2024-11-20,2024-11-24,2024-11-23,2024-11-30,65.0,68,4432.0
ITEM_0032_1,ITEM_0032,1,1,6,VENDOR_006,8442,2024-11-27,2024-11-28,2024-12-01,2024-12-14,21.0,39,830.0
ITEM_0036_9,ITEM_0036,9,5,10,VENDOR_010,8686,2024-11-25,2024-11-26,2024-11-29,2024-12-08,50.0,18,907.0
ITEM_0038_6,ITEM_0038,6,5,10,VENDOR_010,7296,2024-11-29,2024-12-04,2024-11-30,2024-12-10,38.0,25,938.0
ITEM_0045_1,ITEM_0045,1,6,8,VENDOR_008,3269,2024-11-20,2024-12-08,2024-11-21,2024-12-02,20.0,68,1349.0
ITEM_0047_10,ITEM_0047,10,10,2,VENDOR_002,5807,2024-11-20,2024-11-26,2024-11-24,2024-12-07,19.0,66,1267.0
ITEM_0050_10,ITEM_0050,10,3,4,VENDOR_004,8300,2024-11-20,2024-11-25,2024-11-23,2024-12-05,48.0,102,4923.0
ITEM_0004_3,ITEM_0004,3,6,6,VENDOR_006,8326,2024-11-21,2024-11-26,2024-11-24,2024-12-09,46.0,31,1434.0
ITEM_0006_3,ITEM_0006,3,7,7,VENDOR_007,1237,2024-11-23,2024-11-24,2024-11-24,2024-12-03,68.0,26,1779.0
ITEM_0012_7,ITEM_0012,7,10,5,VENDOR_005,6165,2024-11-26,2024-11-28,2024-11-27,2024-12-15,83.0,44,3645.0
ITEM_0014_4,ITEM_0014,4,6,3,VENDOR_003,2350,2024-11-21,2024-11-23,2024-11-24,2024-12-05,25.0,9,226.0
ITEM_0022_6,ITEM_0022,6,7,1,VENDOR_001,3045,2024-11-26,2024-11-30,2024-11-30,2024-12-08,34.0,41,1398.0
ITEM_0022_9,ITEM_0022,9,7,10,VENDOR_010,8787,2024-11-22,2024-11-27,2024-11-25,2024-12-09,34.0,33,1126.0
ITEM_0026_6,ITEM_0026,6,6,3,VENDOR_003,6841,2024-11-22,2024-11-24,2024-11-23,2024-12-08,19.0,29,559.0
ITEM_0026_8,ITEM_0026,8,6,8,VENDOR_008,4332,2024-12-08,2024-12-12,2024-12-10,2024-12-26,19.0,104,2006.0
ITEM_0029_3,ITEM_0029,3,7,1,VENDOR_001,6766,2024-11-23,2024-11-24,2024-11-26,2024-12-12,65.0,27,1760.0
ITEM_0029_9,ITEM_0029,9,7,10,VENDOR_010,3802,2024-11-23,2024-11-26,2024-11-26,2024-12-07,65.0,54,3520.0
ITEM_0030_9,ITEM_0030,9,9,9,VENDOR_009,6725,2024-11-21,2024-11-25,2024-11-25,2024-12-07,37.0,49,1820.0
ITEM_0034_2,ITEM_0034,2,10,3,VENDOR_003,1765,2024-11-24,2024-11-27,2024-11-27,2024-12-04,74.0,25,1861.0
ITEM_0037_1,ITEM_0037,1,1,6,VENDOR_006,1720,2024-11-25,2024-11-27,2024-11-28,2024-12-08,35.0,16,555.0
ITEM_0038_1,ITEM_0038,1,5,10,VENDOR_010,2581,2024-11-21,2024-11-27,2024-11-22,2024-12-06,38.0,30,1126.0
ITEM_0041_3,ITEM_0041,3,9,2,VENDOR_002,5358,2024-11-21,2024-11-25,2024-11-24,2024-12-10,54.0,26,1416.0
ITEM_0044_5,ITEM_0044,5,1,2,VENDOR_002,4081,2024-11-28,2024-12-03,2024-11-30,2024-12-16,82.0,40,3298.0
ITEM_0047_6,ITEM_0047,6,10,1,VENDOR_001,2389,2024-11-21,2024-11-25,2024-11-23,2024-12-04,19.0,55,1055.0
ITEM_0002_10,ITEM_0002,10,4,7,VENDOR_007,9300,2024-11-24,2024-11-28,2024-11-27,2024-12-13,89.0,38,3396.0
ITEM_0006_5,ITEM_0006,5,7,10,VENDOR_010,8568,2024-11-22,2024-11-28,2024-11-25,2024-12-06,68.0,79,5406.0
ITEM_0006_9,ITEM_0006,9,7,10,VENDOR_010,6414,2024-11-22,2024-11-25,2024-11-26,2024-12-09,68.0,53,3627.0
ITEM_0007_3,ITEM_0007,3,7,7,VENDOR_007,3941,2024-11-22,2024-11-24,2024-11-25,2024-12-10,60.0,18,1078.0
ITEM_0007_10,ITEM_0007,10,7,7,VENDOR_007,2127,2024-11-22,2024-11-26,2024-11-26,2024-12-04,60.0,36,2155.0
ITEM_0009_10,ITEM_0009,10,7,7,VENDOR_007,6925,2024-11-26,2024-11-29,2024-11-28,2024-12-15,61.0,25,1517.0
ITEM_0012_2,ITEM_0012,2,10,3,VENDOR_003,7166,2024-11-22,2024-11-25,2024-11-23,2024-12-08,83.0,44,3645.0
ITEM_0012_4,ITEM_0012,4,10,3,VENDOR_003,9329,2024-11-24,2024-11-25,2024-11-27,2024-12-08,83.0,29,2402.0
ITEM_0012_10,ITEM_0012,10,10,5,VENDOR_005,9486,2024-11-23,2024-11-24,2024-11-27,2024-12-12,83.0,29,2402.0
ITEM_0015_7,ITEM_0015,7,3,5,VENDOR_005,2281,2024-11-22,2024-11-24,2024-11-26,2024-12-10,96.0,40,3846.0
ITEM_0019_4,ITEM_0019,4,3,4,VENDOR_004,8844,2024-11-22,2024-11-26,2024-11-25,2024-12-03,75.0,44,3278.0
ITEM_0019_7,ITEM_0019,7,3,5,VENDOR_005,6723,2024-11-23,2024-11-25,2024-11-25,2024-12-09,75.0,33,2459.0
ITEM_0020_3,ITEM_0020,3,7,7,VENDOR_007,5271,2024-11-22,2024-11-24,2024-11-26,2024-12-04,82.0,26,2126.0
ITEM_0020_10,ITEM_0020,10,7,7,VENDOR_007,1312,2024-11-24,2024-11-27,2024-11-28,2024-12-11,82.0,53,4333.0
ITEM_0021_9,ITEM_0021,9,2,9,VENDOR_009,1531,2024-11-26,2024-11-29,2024-11-28,2024-12-11,85.0,46,3903.0
ITEM_0022_3,ITEM_0022,3,7,1,VENDOR_001,5200,2024-11-24,2024-11-25,2024-11-28,2024-12-13,34.0,16,546.0
ITEM_0022_10,ITEM_0022,10,7,7,VENDOR_007,2150,2024-11-22,2024-11-25,2024-11-23,2024-12-09,34.0,33,1126.0
ITEM_0026_10,ITEM_0026,10,6,7,VENDOR_007,9080,2024-11-25,2024-11-29,2024-11-29,2024-12-11,19.0,59,1138.0
ITEM_0028_9,ITEM_0028,9,3,10,VENDOR_010,2043,2024-11-24,2024-11-30,2024-11-27,2024-12-10,11.0,33,379.0
ITEM_0030_3,ITEM_0030,3,9,7,VENDOR_007,5315,2024-11-22,2024-11-23,2024-11-24,2024-12-04,37.0,24,891.0
ITEM_0031_4,ITEM_0031,4,9,9,VENDOR_009,9635,2024-11-24,2024-11-26,2024-11-28,2024-12-06,96.0,26,2495.0
ITEM_0032_3,ITEM_0032,3,1,6,VENDOR_006,9817,2024-11-23,2024-12-01,2024-11-24,2024-12-12,21.0,65,1383.0
ITEM_0033_6,ITEM_0033,6,6,3,VENDOR_003,3927,2024-11-24,2024-11-25,2024-11-25,2024-12-12,30.0,10,299.0
ITEM_0033_10,ITEM_0033,10,6,7,VENDOR_007,2138,2024-11-22,2024-11-26,2024-11-23,2024-12-06,30.0,21,628.0
ITEM_0039_9,ITEM_0039,9,4,9,VENDOR_009,6865,2024-11-25,2024-11-28,2024-11-26,2024-12-05,27.0,34,921.0
ITEM_0039_10,ITEM_0039,10,4,7,VENDOR_007,1465,2024-11-28,2024-12-02,2024-11-29,2024-12-08,27.0,34,921.0
ITEM_0040_4,ITEM_0040,4,10,2,VENDOR_002,6320,2024-11-22,2024-11-24,2024-11-25,2024-12-03,62.0,24,1495.0
ITEM_0044_4,ITEM_0044,4,1,4,VENDOR_004,6267,2024-11-25,2024-11-29,2024-11-28,2024-12-11,82.0,27,2226.0
ITEM_0045_10,ITEM_0045,10,6,7,VENDOR_007,7002,2024-11-26,2024-11-30,2024-11-29,2024-12-06,20.0,39,773.0
ITEM_0046_9,ITEM_0046,9,7,10,VENDOR_010,6111,2024-11-28,2024-12-02,2024-11-30,2024-12-14,43.0,35,1502.0
ITEM_0047_7,ITEM_0047,7,10,5,VENDOR_005,2741,2024-11-22,2024-11-23,2024-11-26,2024-12-10,19.0,33,633.0
ITEM_0048_5,ITEM_0048,5,5,10,VENDOR_010,6820,2024-11-27,2024-12-04,2024-11-29,2024-12-13,31.0,62,1923.0
ITEM_0048_6,ITEM_0048,6,5,10,VENDOR_010,1120,2024-11-22,2024-11-26,2024-11-26,2024-12-08,31.0,52,1613.0
ITEM_0048_9,ITEM_0048,9,5,10,VENDOR_010,2270,2024-11-27,2024-11-29,2024-11-28,2024-12-08,31.0,41,1272.0
ITEM_0049_9,ITEM_0049,9,9,9,VENDOR_009,5117,2024-11-22,2024-11-25,2024-11-26,2024-12-09,73.0,47,3411.0
ITEM_0002_4,ITEM_0002,4,4,9,VENDOR_009,7627,2024-11-23,2024-11-24,2024-11-27,2024-12-04,89.0,19,1698.0
ITEM_0002_7,ITEM_0002,7,4,5,VENDOR_005,5105,2024-11-25,2024-11-28,2024-11-29,2024-12-05,89.0,28,2502.0
ITEM_0002_9,ITEM_0002,9,4,9,VENDOR_009,3475,2024-11-26,2024-11-29,2024-11-28,2024-12-11,89.0,38,3396.0
ITEM_0004_10,ITEM_0004,10,6,7,VENDOR_007,9303,2024-11-23,2024-11-27,2024-11-26,2024-12-09,46.0,24,1110.0
ITEM_0005_6,ITEM_0005,6,5,10,VENDOR_010,9316,2024-11-23,2024-11-28,2024-11-24,2024-12-12,75.0,73,5467.0
ITEM_0006_10,ITEM_0006,10,7,7,VENDOR_007,1623,2024-11-23,2024-11-26,2024-11-25,2024-12-04,68.0,53,3627.0
ITEM_0007_6,ITEM_0007,6,7,10,VENDOR_010,6328,2024-12-02,2024-12-07,2024-12-06,2024-12-14,60.0,45,2694.0
ITEM_0011_3,ITEM_0011,3,1,6,VENDOR_006,1386,2024-11-23,2024-11-24,2024-11-27,2024-12-09,30.0,28,835.0
ITEM_0011_4,ITEM_0011,4,1,4,VENDOR_004,7592,2024-11-23,2024-11-27,2024-11-25,2024-12-12,30.0,22,656.0
ITEM_0013_1,ITEM_0013,1,5,6,VENDOR_006,9252,2024-11-25,2024-11-28,2024-11-28,2024-12-05,76.0,36,2753.0
ITEM_0013_9,ITEM_0013,9,5,10,VENDOR_010,6426,2024-11-29,2024-12-02,2024-11-30,2024-12-15,76.0,48,3670.0
ITEM_0015_1,ITEM_0015,1,3,10,VENDOR_010,7113,2024-11-23,2024-11-30,2024-11-26,2024-12-04,96.0,81,7788.0
ITEM_0015_4,ITEM_0015,4,3,4,VENDOR_004,2424,2024-11-28,2024-12-01,2024-11-30,2024-12-08,96.0,54,5192.0
ITEM_0016_9,ITEM_0016,9,2,10,VENDOR_010,9389,2024-11-23,2024-11-26,2024-11-24,2024-12-06,35.0,43,1507.0
ITEM_0018_1,ITEM_0018,1,6,8,VENDOR_008,2746,2024-11-28,2024-12-10,2024-11-29,2024-12-10,29.0,36,1062.0
ITEM_0018_2,ITEM_0018,2,6,8,VENDOR_008,4289,2024-11-30,2024-12-01,2024-12-01,2024-12-17,29.0,25,737.0
ITEM_0018_3,ITEM_0018,3,6,6,VENDOR_006,2688,2024-11-23,2024-11-28,2024-11-24,2024-12-07,29.0,25,737.0
ITEM_0020_6,ITEM_0020,6,7,10,VENDOR_010,7021,2024-11-27,2024-12-01,2024-11-30,2024-12-16,82.0,66,5396.0
ITEM_0021_4,ITEM_0021,4,2,9,VENDOR_009,2903,2024-11-23,2024-11-24,2024-11-26,2024-12-05,85.0,23,1951.0
ITEM_0022_5,ITEM_0022,5,7,10,VENDOR_010,9331,2024-11-23,2024-11-26,2024-11-26,2024-12-05,34.0,50,1705.0
ITEM_0023_5,ITEM_0023,5,1,2,VENDOR_002,7214,2024-11-23,2024-12-01,2024-11-25,2024-12-06,12.0,39,467.0
ITEM_0024_6,ITEM_0024,6,3,10,VENDOR_010,4387,2024-11-27,2024-12-01,2024-11-30,2024-12-13,48.0,65,3098.0
ITEM_0026_4,ITEM_0026,4,6,3,VENDOR_003,7270,2024-11-23,2024-11-25,2024-11-27,2024-12-11,19.0,29,559.0
ITEM_0028_4,ITEM_0028,4,3,4,VENDOR_004,9464,2024-11-27,2024-11-30,2024-12-01,2024-12-12,11.0,33,379.0
ITEM_0030_4,ITEM_0030,4,9,2,VENDOR_002,8073,2024-11-25,2024-11-27,2024-11-29,2024-12-11,37.0,24,891.0
ITEM_0030_5,ITEM_0030,5,9,2,VENDOR_002,8390,2024-11-30,2024-12-04,2024-12-02,2024-12-12,37.0,74,2748.0
ITEM_0031_3,ITEM_0031,3,9,7,VENDOR_007,5904,2024-11-23,2024-11-24,2024-11-25,2024-12-08,96.0,26,2495.0
ITEM_0033_4,ITEM_0033,4,6,3,VENDOR_003,1417,2024-11-25,2024-11-27,2024-11-29,2024-12-14,30.0,10,299.0
ITEM_0033_5,ITEM_0033,5,6,8,VENDOR_008,5409,2024-12-08,2024-12-19,2024-12-09,2024-12-18,30.0,32,957.0
ITEM_0034_4,ITEM_0034,4,10,2,VENDOR_002,5330,2024-11-23,2024-11-24,2024-11-25,2024-12-12,74.0,17,1265.0
ITEM_0034_6,ITEM_0034,6,10,1,VENDOR_001,1147,2024-11-29,2024-12-03,2024-12-02,2024-12-14,74.0,42,3126.0
ITEM_0034_10,ITEM_0034,10,10,2,VENDOR_002,7750,2024-11-28,2024-12-02,2024-12-01,2024-12-10,74.0,51,3796.0
ITEM_0036_1,ITEM_0036,1,5,10,VENDOR_010,9721,2024-11-23,2024-11-27,2024-11-27,2024-12-11,50.0,27,1361.0
ITEM_0037_3,ITEM_0037,3,1,2,VENDOR_002,1948,2024-11-24,2024-11-28,2024-11-28,2024-12-12,35.0,21,729.0
ITEM_0037_5,ITEM_0037,5,1,2,VENDOR_002,9173,2024-11-23,2024-11-29,2024-11-25,2024-12-03,35.0,32,1110.0
ITEM_0040_5,ITEM_0040,5,10,2,VENDOR_002,8582,2024-11-23,2024-11-30,2024-11-26,2024-12-04,62.0,72,4485.0
ITEM_0040_7,ITEM_0040,7,10,5,VENDOR_005,3280,2024-11-23,2024-11-25,2024-11-24,2024-12-08,62.0,36,2242.0
ITEM_0041_9,ITEM_0041,9,9,9,VENDOR_009,6875,2024-11-23,2024-11-27,2024-11-26,2024-12-06,54.0,26,1416.0
ITEM_0042_6,ITEM_0042,6,10,5,VENDOR_005,7108,2024-11-23,2024-11-27,2024-11-24,2024-12-05,19.0,36,681.0
ITEM_0044_1,ITEM_0044,1,1,6,VENDOR_006,1714,2024-11-23,2024-11-24,2024-11-26,2024-12-08,82.0,20,1649.0
ITEM_0045_6,ITEM_0045,6,6,3,VENDOR_003,2345,2024-11-25,2024-11-27,2024-11-29,2024-12-14,20.0,19,377.0
ITEM_0046_6,ITEM_0046,6,7,1,VENDOR_001,9168,2024-11-27,2024-12-02,2024-12-01,2024-12-12,43.0,44,1889.0
ITEM_0002_1,ITEM_0002,1,4,8,VENDOR_008,3119,2024-11-30,2024-12-07,2024-12-01,2024-12-17,89.0,67,5988.0
ITEM_0004_6,ITEM_0004,6,6,3,VENDOR_003,2934,2024-11-26,2024-11-28,2024-11-27,2024-12-15,46.0,12,555.0
ITEM_0008_9,ITEM_0008,9,8,9,VENDOR_009,2331,2024-11-24,2024-11-29,2024-11-25,2024-12-05,80.0,37,2976.0
ITEM_0008_4,ITEM_0008,4,8,9,VENDOR_009,5259,2024-11-25,2024-11-27,2024-11-26,2024-12-10,80.0,18,1448.0
ITEM_0009_5,ITEM_0009,5,7,10,VENDOR_010,4997,2024-11-24,2024-11-28,2024-11-25,2024-12-08,61.0,37,2244.0
ITEM_0010_5,ITEM_0010,5,7,10,VENDOR_010,8976,2024-11-24,2024-11-27,2024-11-26,2024-12-12,57.0,77,4403.0
ITEM_0010_6,ITEM_0010,6,7,1,VENDOR_001,4622,2024-11-24,2024-11-28,2024-11-28,2024-12-13,57.0,64,3660.0
ITEM_0012_5,ITEM_0012,5,10,2,VENDOR_002,4782,2024-11-24,2024-11-30,2024-11-26,2024-12-08,83.0,88,7290.0
ITEM_0013_6,ITEM_0013,6,5,10,VENDOR_010,6013,2024-11-24,2024-11-30,2024-11-25,2024-12-13,76.0,60,4588.0
ITEM_0015_5,ITEM_0015,5,3,10,VENDOR_010,1066,2024-11-28,2024-12-04,2024-11-29,2024-12-13,96.0,81,7788.0
ITEM_0016_4,ITEM_0016,4,2,9,VENDOR_009,8207,2024-11-24,2024-11-26,2024-11-28,2024-12-09,35.0,21,736.0
ITEM_0016_6,ITEM_0016,6,2,10,VENDOR_010,4342,2024-11-24,2024-11-27,2024-11-26,2024-12-04,35.0,54,1892.0
ITEM_0018_4,ITEM_0018,4,6,3,VENDOR_003,5824,2024-11-25,2024-11-27,2024-11-28,2024-12-14,29.0,10,295.0
ITEM_0019_1,ITEM_0019,1,3,10,VENDOR_010,3375,2024-11-24,2024-11-29,2024-11-25,2024-12-13,75.0,66,4917.0
ITEM_0020_1,ITEM_0020,1,7,10,VENDOR_010,4190,2024-11-24,2024-12-01,2024-11-25,2024-12-11,82.0,80,6541.0
ITEM_0021_5,ITEM_0021,5,2,10,VENDOR_010,8903,2024-11-28,2024-12-04,2024-11-29,2024-12-08,85.0,69,5854.0
ITEM_0021_6,ITEM_0021,6,2,10,VENDOR_010,3543,2024-11-27,2024-12-01,2024-11-30,2024-12-10,85.0,57,4836.0
ITEM_0023_3,ITEM_0023,3,1,2,VENDOR_002,8658,2024-11-24,2024-11-28,2024-11-28,2024-12-06,12.0,26,311.0
ITEM_0024_3,ITEM_0024,3,3,6,VENDOR_006,2796,2024-12-05,2024-12-10,2024-12-09,2024-12-22,48.0,65,3098.0
ITEM_0024_10,ITEM_0024,10,3,4,VENDOR_004,8022,2024-11-24,2024-11-30,2024-11-25,2024-12-11,48.0,91,4337.0
ITEM_0028_3,ITEM_0028,3,3,6,VENDOR_006,2960,2024-11-24,2024-11-25,2024-11-27,2024-12-12,11.0,42,483.0
ITEM_0030_3,ITEM_0030,3,9,2,VENDOR_002,8116,2024-11-24,2024-11-27,2024-11-26,2024-12-10,37.0,49,1820.0
ITEM_0032_6,ITEM_0032,6,1,1,VENDOR_001,4104,2024-11-24,2024-11-29,2024-11-27,2024-12-04,21.0,65,1383.0
ITEM_0032_10,ITEM_0032,10,1,4,VENDOR_004,6149,2024-11-24,2024-11-30,2024-11-25,2024-12-10,21.0,91,1936.0
ITEM_0033_2,ITEM_0033,2,6,8,VENDOR_008,3278,2024-11-24,2024-12-04,2024-11-27,2024-12-09,30.0,27,808.0
ITEM_0034_3,ITEM_0034,3,10,2,VENDOR_002,2570,2024-11-28,2024-11-30,2024-12-02,2024-12-08,74.0,34,2531.0
ITEM_0034_5,ITEM_0034,5,10,2,VENDOR_002,7656,2024-12-01,2024-12-09,2024-12-04,2024-12-18,74.0,51,3796.0
ITEM_0034_7,ITEM_0034,7,10,5,VENDOR_005,5286,2024-11-24,2024-11-26,2024-11-26,2024-12-04,74.0,25,1861.0
ITEM_0036_6,ITEM_0036,6,5,10,VENDOR_010,5209,2024-11-24,2024-11-29,2024-11-27,2024-12-06,50.0,23,1159.0
ITEM_0037_6,ITEM_0037,6,1,1,VENDOR_001,8342,2024-11-24,2024-11-29,2024-11-28,2024-12-04,35.0,26,902.0
ITEM_0040_3,ITEM_0040,3,10,1,VENDOR_001,1767,2024-11-27,2024-11-28,2024-12-01,2024-12-16,62.0,24,1495.0
ITEM_0040_6,ITEM_0040,6,10,5,VENDOR_005,9219,2024-11-24,2024-11-27,2024-11-25,2024-12-07,62.0,60,3737.0
ITEM_0041_10,ITEM_0041,10,9,2,VENDOR_002,1464,2024-11-24,2024-11-29,2024-11-28,2024-12-05,54.0,39,2124.0
ITEM_0042_5,ITEM_0042,5,10,3,VENDOR_003,3367,2024-11-28,2024-12-01,2024-12-01,2024-12-13,19.0,36,681.0
ITEM_0042_8,ITEM_0042,8,10,5,VENDOR_005,5400,2024-11-24,2024-12-05,2024-11-27,2024-12-06,19.0,51,964.0
ITEM_0044_3,ITEM_0044,3,1,6,VENDOR_006,1173,2024-11-30,2024-12-01,2024-12-01,2024-12-12,82.0,34,2803.0
ITEM_0046_1,ITEM_0046,1,7,10,VENDOR_010,1179,2024-11-24,2024-12-01,2024-11-28,2024-12-10,43.0,53,2275.0
ITEM_0047_5,ITEM_0047,5,10,3,VENDOR_003,8887,2024-11-24,2024-11-29,2024-11-27,2024-12-06,19.0,55,1055.0
ITEM_0048_3,ITEM_0048,3,5,6,VENDOR_006,9560,2024-12-05,2024-12-14,2024-12-07,2024-12-17,31.0,52,1613.0
ITEM_0050_6,ITEM_0050,6,3,10,VENDOR_010,2497,2024-11-24,2024-11-28,2024-11-27,2024-12-08,48.0,73,3523.0
ITEM_0050_7,ITEM_0050,7,3,5,VENDOR_005,3707,2024-11-24,2024-11-27,2024-11-26,2024-12-06,48.0,43,2075.0
ITEM_0050_8,ITEM_0050,8,3,5,VENDOR_005,6645,2024-11-27,2024-12-04,2024-11-30,2024-12-08,48.0,102,4923.0
ITEM_0001_10,ITEM_0001,10,1,4,VENDOR_004,8681,2024-11-25,2024-12-01,2024-11-27,2024-12-10,34.0,42,1446.0
ITEM_0002_3,ITEM_0002,3,4,7,VENDOR_007,6735,2024-11-26,2024-11-27,2024-11-27,2024-12-07,89.0,19,1698.0
ITEM_0003_5,ITEM_0003,5,6,8,VENDOR_008,6414,2024-12-03,2024-12-06,2024-12-05,2024-12-18,84.0,34,2855.0
ITEM_0003_10,ITEM_0003,10,6,7,VENDOR_007,7963,2024-11-25,2024-11-28,2024-11-28,2024-12-12,84.0,22,1847.0
ITEM_0006_3,ITEM_0006,3,7,7,VENDOR_007,8678,2024-11-25,2024-11-27,2024-11-27,2024-12-09,68.0,26,1779.0
ITEM_0006_6,ITEM_0006,6,7,10,VENDOR_010,1623,2024-11-30,2024-12-05,2024-12-03,2024-12-14,68.0,66,4516.0
ITEM_0007_1,ITEM_0007,1,7,10,VENDOR_010,2379,2024-11-25,2024-12-02,2024-11-27,2024-12-08,60.0,54,3233.0
ITEM_0007_3,ITEM_0007,3,7,7,VENDOR_007,5935,2024-11-27,2024-11-28,2024-12-01,2024-12-10,60.0,18,1078.0
ITEM_0007_9,ITEM_0007,9,7,10,VENDOR_010,4481,2024-11-25,2024-11-29,2024-11-26,2024-12-08,60.0,36,2155.0
ITEM_0012_10,ITEM_0012,10,10,2,VENDOR_002,8452,2024-11-25,2024-12-01,2024-11-28,2024-12-05,83.0,88,7290.0
ITEM_0013_5,ITEM_0013,5,5,10,VENDOR_010,6625,2024-11-30,2024-12-09,2024-12-04,2024-12-11,76.0,72,5505.0
ITEM_0014_1,ITEM_0014,1,6,8,VENDOR_008,6533,2024-11-25,2024-12-11,2024-11-29,2024-12-05,25.0,32,804.0
ITEM_0014_4,ITEM_0014,4,6,3,VENDOR_003,7706,2024-11-27,2024-11-28,2024-12-01,2024-12-08,25.0,9,226.0
